CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "12.361+-11.4973*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.815772"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "1.83944"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.80717"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.706677+0.730598*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.773834+0.565552*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "2.76108+-2.90198*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.926397+2.91239*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.03994+-1.35327*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.742786+0.361186*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.35882+2.93102*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.49503+-1.55569*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.01213+-5.55239*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.64913+-1.81987*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.143493+0.897741*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.449371+0.573374*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.700998+1.77274*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.15859+-1.17392*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "6.29596+-5.38821*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "12.2021+-11.3357*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.818553"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "1.56883"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.853763"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.728854+0.910907*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.743499+0.874916*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.37469+-3.71624*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.575527+2.51242*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.51159+-1.92692*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "1.03124+0.0296668*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-0.850945+2.33119*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.85886+-1.98781*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.37448+-5.98283*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.77391+-1.98665*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.356911+0.634831*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "1.19239+-0.251146*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.621731+1.64024*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.05078+-1.11365*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "3.91757+-3.01514*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "24.8523+-24.0964*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.652151"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "1.40369"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.1356, "1.4691"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.77234+-2.23632*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "1.00884+-0.359939*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "0.825708+-0.0403839*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.01295+-0.335629*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "0.765576+0.0201027*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.921167+-0.185542*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "1.53405+-0.934965*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.85895, 0.88, "0.6201+0.129062*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.88, 0.901, "1.1565+-0.480489*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.901, 0.922, "1.03757+-0.348483*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.922, 0.943, "1.08011+-0.394622*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.943, 0.95915, "1.3105+-0.638945*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "1.03158+-0.348146*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "0.877019+-0.188874*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "0.140526+0.561309*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "14.4385+-13.8367*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.541579"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "0.781226"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.1356, "0.271527"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "-0.194185+3.43445*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.978368+0.552781*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "1.25962+0.0620201*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "0.97206+0.515447*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.35197+-0.030873*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "1.11302+0.284948*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "0.171785+1.43588*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.85895, 0.88, "1.57539+-0.198208*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.88, 0.901, "0.751599+0.737917*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.934259+0.535187*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.868927+0.606046*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.515092+0.981268*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "0.943447+0.534669*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "1.18082+0.290066*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "2.3119+-0.862038*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "-19.6463+21.2499*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 1.00435, 1.1, "1.69598"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "0.97432"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.1356, "1.28475"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.49597+-1.55761*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.778013+0.206837*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "0.53591+0.629281*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "0.895985+0.0615187*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "0.651429+0.413196*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.708544+0.337707*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "0.364077+0.758919*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.85895, 0.88, "0.628703+0.450838*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.88, 0.901, "0.303178+0.820753*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.317408+0.804959*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.224719+0.905489*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.943, 0.95915, "-0.0446945+1.19119*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "0.145116+0.993294*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "0.285199+0.848945*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "1.17696+-0.0593948*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "-16.0261+17.2641*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 1.00435, 1.1, "1.31306"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "1.02707"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.1356, "0.699829"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.477182+1.64194*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "1.23401+-0.218036*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "1.48922+-0.663351*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.10965+-0.0648493*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.36744+-0.435567*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "1.30724+-0.35599*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "1.67035+-0.800007*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.85895, 0.88, "1.3914+-0.475246*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.88, 0.901, "1.73455+-0.865189*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.901, 0.922, "1.71955+-0.84854*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.922, 0.943, "1.81725+-0.954512*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.10125+-1.25568*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "1.90117+-1.04707*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "1.7535+-0.894907*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "0.813458+0.0626104*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "18.9479+-18.1988*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.669987"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, -15, 0, "1.89934"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "0.967171"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.89058+0.539783*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.38541+-0.676304*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.617995+0.662749*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.5062+-0.737764*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.02979+2.90904*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "3.0019+-2.41966*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.185625+1.02407*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.09226+-3.52408*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.1416+-2.44379*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-2.04584+3.31364*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.49527+-0.527044*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "0.908427+0.0952693*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.3591+-6.63013*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.33813+3.36238*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "3.32202+-2.40299*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "1.53291+-0.601362*x"
3, iterativefit, central, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.932204"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "1.89816"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "0.967171"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.890027+0.539448*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.38454+-0.675884*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.617611+0.662337*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.50526+-0.737305*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.02915+2.90723*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "3.00004+-2.41815*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.185509+1.02343*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.08972+-3.52189*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.13965+-2.44227*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-2.04457+3.31158*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.49434+-0.526716*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "0.907863+0.0952101*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.35452+-6.62601*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.33668+3.36029*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "3.31995+-2.4015*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "1.53196+-0.600988*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.932204"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, -15, 0, "1.90042"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "0.967171"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.891087+0.54009*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.38619+-0.676689*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.618346+0.663126*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.50706+-0.738183*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.03038+2.9107*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "3.00361+-2.42103*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.18573+1.02465*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.09459+-3.52608*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.14339+-2.44518*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-2.04701+3.31553*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.49612+-0.527344*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "0.908944+0.0953235*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.36328+-6.6339*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.33947+3.36429*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "3.32391+-2.40436*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "1.53378+-0.601704*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.932204"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "1.83671"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "0.684912"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.511998+1.30106*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.21265+-0.420862*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.285638+1.19667*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.43076+-0.608945*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.23536+3.225*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "3.06159+-2.4543*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.085187+1.18523*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.24272+-3.65502*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.21412+-2.48616*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-2.28857+3.62116*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.5574+-0.550172*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "0.908393+0.138061*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.58616+-6.82412*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.4558+3.52363*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "3.44931+-2.49125*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "1.59321+-0.622164*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.9634"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -15, 0, "1.95745"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "1.21685"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "1.24217+-0.167279*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.54582+-0.913532*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.926659+0.16684*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.57622+-0.857386*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-0.838835+2.61552*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "2.94639+-2.38742*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.278903+0.874362*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "3.95241+-3.40238*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.07417+-2.40437*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-1.82035+3.02794*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.43753+-0.505549*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "0.908436+0.0555238*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.14801+-6.44979*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.22879+3.21253*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "3.20371+-2.32096*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "1.47686+-0.582025*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.890375"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "2.09048"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "1.03226"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.973874+0.401757*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.46035+-0.793799*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.693796+0.54375*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.55347+-0.811773*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.00832+2.87214*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "2.99136+-2.41426*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "0.438417+0.707467*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.03797+-3.48317*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.1224+-2.44276*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.901, 0.922, "-2.16925+3.43033*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.922, 0.943, "1.45265+-0.497973*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.943, 0.95915, "1.17079+-0.199078*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.95915, 0.97045, "7.1217+-6.40344*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.97045, 0.98175, "-2.66749+3.68383*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.98175, 0.99305, "2.51477+-1.59476*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.99305, 1.00435, "2.65298+-1.73394*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 1.00435, 1.1, "0.914959"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -15, 0, "1.71272"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0, 0.1356, "0.903587"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.1356, 0.4069, "0.809264+0.674775*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4069, 0.5731, "1.31232+-0.561529*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5731, 0.6342, "0.54397+0.779156*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6342, 0.6954, "1.46017+-0.665506*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6954, 0.7566, "-1.0509+2.94547*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7566, 0.8178, "3.01257+-2.42523*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8178, 0.85895, "-0.0614694+1.33369*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.85895, 0.88, "4.14582+-3.56449*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.88, 0.901, "3.16076+-2.4451*x"
